URS0000002B3D	MIRBASE	MIMAT0021656	3847	miRNA	gma-miR172g
URS0000002B3D	MIRBASE	MIMAT0022885	4530	miRNA	osa-miR172d-5p
URS0000003085	MIRBASE	MIMAT0000341	7227	piRNA	dme-miR-279-3p
URS0000003085	MIRBASE	MIMAT0001243	7237	miRNA	dps-miR-279
URS0000003085	MIRBASE	MIMAT0001512	7165	miRNA	aga-miR-279
URS0000003085	MIRBASE	MIMAT0004425	7460	miRNA	ame-miR-279a-3p
URS0000003085	MIRBASE	MIMAT0008383	7070	miRNA	tca-miR-279a-3p
URS0000003085	MIRBASE	MIMAT0008454	7217	miRNA	dan-miR-279
URS0000003085	MIRBASE	MIMAT0008515	7220	miRNA	der-miR-279
URS0000003085	MIRBASE	MIMAT0008599	7222	miRNA	dgr-miR-279
URS0000003085	MIRBASE	MIMAT0008682	7230	miRNA	dmo-miR-279
URS0000003085	MIRBASE	MIMAT0008734	7234	miRNA	dpe-miR-279
URS0000003085	MIRBASE	MIMAT0008808	7238	miRNA	dse-miR-279
URS0000003085	MIRBASE	MIMAT0008896	7240	miRNA	dsi-miR-279
URS0000003085	MIRBASE	MIMAT0008915	7244	miRNA	dvi-miR-279-3p
URS0000003085	MIRBASE	MIMAT0009001	7260	miRNA	dwi-miR-279
URS0000003085	MIRBASE	MIMAT0009062	7245	miRNA	dya-miR-279
URS0000003085	MIRBASE	MIMAT0014288	7159	miRNA	aae-miR-279
URS0000003085	MIRBASE	MIMAT0014418	7176	miRNA	cqu-miR-279-3p
URS0000003085	MIRBASE	MIMAT0015681	7425	miRNA	nvi-miR-279
URS000000361E	MIRBASE	MI0009687	7245	pre_miRNA	dya-mir-263b
URS00000036DB	MIRBASE	MIMAT0000906	3702	miRNA	ath-miR169b-5p
URS00000036DB	MIRBASE	MIMAT0000907	3702	miRNA	ath-miR169c
URS00000036DB	MIRBASE	MIMAT0001047	4530	miRNA	osa-miR169b
URS00000036DB	MIRBASE	MIMAT0001048	4530	miRNA	osa-miR169c
URS00000036DB	MIRBASE	MIMAT0001409	4558	miRNA	sbi-miR169b
URS00000036DB	MIRBASE	MIMAT0001693	3847	miRNA	gma-miR169a
URS00000036DB	MIRBASE	MIMAT0001728	4577	miRNA	zma-miR169c-5p
URS00000036DB	MIRBASE	MIMAT0001960	3694	miRNA	ptc-miR169d
URS00000036DB	MIRBASE	MIMAT0001961	3694	miRNA	ptc-miR169e
URS00000036DB	MIRBASE	MIMAT0001962	3694	miRNA	ptc-miR169f
URS00000036DB	MIRBASE	MIMAT0001963	3694	miRNA	ptc-miR169g
URS00000036DB	MIRBASE	MIMAT0001964	3694	miRNA	ptc-miR169h
URS00000036DB	MIRBASE	MIMAT0001972	3694	miRNA	ptc-miR169p
URS00000036DB	MIRBASE	MIMAT0005676	29760	miRNA	vvi-miR169a
URS00000036DB	MIRBASE	MIMAT0005678	29760	miRNA	vvi-miR169c
URS00000036DB	MIRBASE	MIMAT0005683	29760	miRNA	vvi-miR169j
URS00000036DB	MIRBASE	MIMAT0005684	29760	miRNA	vvi-miR169k
URS00000036DB	MIRBASE	MIMAT0005688	29760	miRNA	vvi-miR169s
URS00000036DB	MIRBASE	MIMAT0006553	29760	miRNA	vvi-miR169w
URS00000036DB	MIRBASE	MIMAT0007918	4081	miRNA	sly-miR169a
URS00000036DB	MIRBASE	MIMAT0011090	3880	miRNA	mtr-miR169g
URS00000036DB	MIRBASE	MIMAT0011111	3880	miRNA	mtr-miR169b
URS00000036DB	MIRBASE	MIMAT0011336	4558	miRNA	sbi-miR169k
URS00000036DB	MIRBASE	MIMAT0012562	218851	miRNA	aqc-miR169c
URS00000036DB	MIRBASE	MIMAT0013994	4577	miRNA	zma-miR169r-5p
URS00000036DB	MIRBASE	MIMAT0014169	3988	miRNA	rco-miR169a
URS00000036DB	MIRBASE	MIMAT0014170	3988	miRNA	rco-miR169b
URS00000036DB	MIRBASE	MIMAT0017487	59689	miRNA	aly-miR169b-5p
URS00000036DB	MIRBASE	MIMAT0017489	59689	miRNA	aly-miR169c-5p
URS00000036DB	MIRBASE	MIMAT0020392	3641	miRNA	tcc-miR169b
URS00000036DB	MIRBASE	MIMAT0020401	3641	miRNA	tcc-miR169k
URS00000036DB	MIRBASE	MIMAT0020402	3641	miRNA	tcc-miR169l
URS00000036DB	MIRBASE	MIMAT0020701	15368	miRNA	bdi-miR169c-5p
URS00000036DB	MIRBASE	MIMAT0020736	15368	miRNA	bdi-miR169f
URS00000036DB	MIRBASE	MIMAT0020986	3847	miRNA	gma-miR169f
URS00000036DB	MIRBASE	MIMAT0020987	3847	miRNA	gma-miR169g
URS00000036DB	MIRBASE	MIMAT0021653	3847	miRNA	gma-miR169m
URS00000036DB	MIRBASE	MIMAT0022759	3917	miRNA	vun-miR169
URS00000036DB	MIRBASE	MIMAT0023629	3708	miRNA	bna-miR169n
URS00000036DB	MIRBASE	MIMAT0024682	4097	miRNA	nta-miR169q
URS00000036DB	MIRBASE	MIMAT0024683	4097	miRNA	nta-miR169r
URS00000036DB	MIRBASE	MIMAT0024684	4097	miRNA	nta-miR169s
URS00000036DB	MIRBASE	MIMAT0025934	3750	miRNA	mdm-miR169a
URS00000036DB	MIRBASE	MIMAT0026114	3656	miRNA	cme-miR169h
URS00000036DB	MIRBASE	MIMAT0026115	3656	miRNA	cme-miR169f
URS00000036DB	MIRBASE	MIMAT0027148	4006	miRNA	lus-miR169f
URS00000036DB	MIRBASE	MIMAT0027198	4006	miRNA	lus-miR169h
URS00000036DB	MIRBASE	MIMAT0027200	4006	miRNA	lus-miR169j
URS00000036DB	MIRBASE	MIMAT0029209	3983	miRNA	mes-miR169a
URS00000036DB	MIRBASE	MIMAT0029210	3983	miRNA	mes-miR169b
URS00000036DB	MIRBASE	MIMAT0029211	3983	miRNA	mes-miR169c
URS00000036DB	MIRBASE	MIMAT0029212	3983	miRNA	mes-miR169d
URS00000036DB	MIRBASE	MIMAT0029213	3983	miRNA	mes-miR169e
URS00000036DB	MIRBASE	MIMAT0030001	3880	miRNA	mtr-miR169l-5p
URS00000036DB	MIRBASE	MIMAT0031455	3760	miRNA	ppe-miR169a
URS00000036DB	MIRBASE	MIMAT0031456	3760	miRNA	ppe-miR169b
URS00000036DB	MIRBASE	MIMAT0031457	3760	miRNA	ppe-miR169c
URS00000036DB	MIRBASE	MIMAT0037206	37682	miRNA	ata-miR169d-5p
URS00000036DB	MIRBASE	MIMAT0043575	3750	miRNA	mdm-miR169g
URS00000036DB	MIRBASE	MIMAT0043576	3750	miRNA	mdm-miR169h
URS00000036DB	MIRBASE	MIMAT0043577	3750	miRNA	mdm-miR169i
URS00000036DB	MIRBASE	MIMAT0043578	3750	miRNA	mdm-miR169j
URS00000036DB	MIRBASE	MIMAT0045311	90675	miRNA	cas-miR169b
URS00000036DB	MIRBASE	MIMAT0048896	2711	miRNA	csi-miR169g-5p
URS00000036DB	MIRBASE	MIMAT0048900	2711	miRNA	csi-miR169k-5p
URS00000036DB	MIRBASE	MIMAT0048903	2711	miRNA	csi-miR169m-5p
URS00000036DB	MIRBASE	MIMAT0048904	2711	miRNA	csi-miR169n-5p
URS00000036DB	MIRBASE	MIMAT0048995	2711	miRNA	csi-miR169o-5p
URS00000036DB	MIRBASE	MIMAT0049005	2711	miRNA	csi-miR169r-5p
URS00000037E8	MIRBASE	MIMAT0019825	9606	miRNA	hsa-miR-4715-3p
URS0000003A27	MIRBASE	MI0009145	7222	pre_miRNA	dgr-mir-288
URS0000003D7D	MIRBASE	MIMAT0001773	7955	miRNA	dre-miR-15b-5p
URS0000003D7D	MIRBASE	MIMAT0003651	8364	piRNA	xtr-miR-15c
URS0000003D7D	MIRBASE	MIMAT0007737	9031	miRNA	gga-miR-15c-5p
URS0000003D7D	MIRBASE	MIMAT0011140	8355	miRNA	xla-miR-15c
URS0000003D7D	MIRBASE	MIMAT0029431	7998	miRNA	ipu-miR-15b
URS0000003D7D	MIRBASE	MIMAT0038040	8496	miRNA	ami-miR-15c-5p
URS0000003D7D	MIRBASE	MIMAT0038414	8932	miRNA	cli-miR-15c-5p
URS0000003D7D	MIRBASE	MIMAT0046474	8355	miRNA	xla-miR-15c-5p
URS00000041CB	MIRBASE	MI0024344	3983	pre_miRNA	mes-MIR827
URS0000004CA3	MIRBASE	MIMAT0018944	9606	miRNA	hsa-miR-4429
URS00000050BF	MIRBASE	MI0000675	4530	pre_miRNA	osa-MIR166f
URS000000541C	MIRBASE	MIMAT0011436	6239	miRNA	cel-miR-2210-3p
URS0000006827	MIRBASE	MI0001000	3702	pre_miRNA	ath-MIR390a
URS0000006964	MIRBASE	MIMAT0023923	10029	miRNA	cgr-miR-342-3p
URS0000006964	MIRBASE	MIMAT0039473	9483	piRNA	cja-miR-342
URS0000006964	MIRBASE	MIMAT0049166	30608	miRNA	mmr-miR-342
URS0000006964	MIRBASE	MIMAT0049680	30611	miRNA	oga-miR-342
URS0000006A47	MIRBASE	MIMAT0006781	9031	miRNA	gga-miR-99a-3p
URS0000006A47	MIRBASE	MIMAT0014635	59729	miRNA	tgu-miR-99-3p
URS0000006A47	MIRBASE	MIMAT0037365	9823	miRNA	ssc-miR-99a-3p
URS0000006B8E	MIRBASE	MIMAT0022853	4530	miRNA	osa-miR160c-3p
URS0000006B8E	MIRBASE	MIMAT0027058	15368	miRNA	bdi-miR160d-3p
URS0000006BD4	MIRBASE	MI0009200	7230	pre_miRNA	dmo-mir-281-2
URS0000006BE3	MIRBASE	MIMAT0005295	10090	miRNA	mmu-miR-376c-5p
URS0000006BE3	MIRBASE	MIMAT0009888	9615	miRNA	cfa-miR-376c
URS0000006BE3	MIRBASE	MIMAT0009947	9913	miRNA	bta-miR-376c
URS0000006BE3	MIRBASE	MIMAT0017960	9823	miRNA	ssc-miR-376c
URS0000006BE3	MIRBASE	MIMAT0026863	9544	miRNA	mml-miR-376c-5p
URS0000006BE3	MIRBASE	MIMAT0040230	9402	miRNA	pal-miR-376c-5p
URS0000006BE3	MIRBASE	MIMAT0040236	9402	miRNA	pal-miR-376b-5p
URS0000006BE3	MIRBASE	MIMAT0047211	10141	miRNA	cpo-miR-376b-5p
URS0000006BE3	MIRBASE	MIMAT0047852	9361	miRNA	dno-miR-376b-5p
URS0000006BE8	MIRBASE	MIMAT0020348	6239	miRNA	cel-miR-787-5p
URS0000006CD5	MIRBASE	MIMAT0018836	7070	miRNA	tca-miR-3872-5p
URS0000006CEB	MIRBASE	MIMAT0020529	3702	miRNA	ath-miR5020b
URS0000007095	MIRBASE	MI0003182	9606	pre_miRNA	hsa-mir-519a-2
URS000000716D	MIRBASE	MI0009627	7245	pre_miRNA	dya-mir-87
URS0000007170	MIRBASE	MIMAT0003782	10090	piRNA	mmu-miR-676-3p
URS000000730F	MIRBASE	MIMAT0014895	10090	miRNA	mmu-miR-3087-5p
URS0000007340	MIRBASE	MI0000472	9606	pre_miRNA	hsa-mir-127
URS0000007340	MIRBASE	MI0002583	9598	pre_miRNA	ptr-mir-127
URS0000007340	MIRBASE	MI0002584	9600	pre_miRNA	ppy-mir-127
URS0000007340	MIRBASE	MI0002585	78454	pre_miRNA	sla-mir-127
URS0000007340	MIRBASE	MI0002586	9519	pre_miRNA	lla-mir-127
URS0000007340	MIRBASE	MI0002588	9509	pre_miRNA	age-mir-127
URS0000007652	MIRBASE	MI0017757	7227	pre_miRNA	dme-mir-4971
URS0000007DC3	MIRBASE	MIMAT0027170	4006	miRNA	lus-miR397a
URS0000007DC3	MIRBASE	MIMAT0030065	15368	miRNA	bdi-miR397b-5p
URS0000007FBA	MIRBASE	MIMAT0004650	10116	miRNA	rno-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0004651	10090	miRNA	mmu-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0004692	9606	miRNA	hsa-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0006281	9544	miRNA	mml-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0008109	9598	miRNA	ptr-miR-340
URS0000007FBA	MIRBASE	MIMAT0009892	9615	miRNA	cfa-miR-340
URS0000007FBA	MIRBASE	MIMAT0013066	9796	miRNA	eca-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0013891	9823	miRNA	ssc-miR-340
URS0000007FBA	MIRBASE	MIMAT0015843	9600	miRNA	ppy-miR-340
URS0000007FBA	MIRBASE	MIMAT0023920	10029	miRNA	cgr-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0036155	9925	miRNA	chi-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0040191	9402	miRNA	pal-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0047178	10141	miRNA	cpo-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0047823	9361	miRNA	dno-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0048386	9986	miRNA	ocu-miR-340-5p
URS0000007FBA	MIRBASE	MIMAT0049106	9597	miRNA	ppa-miR-340
URS0000007FBA	MIRBASE	MIMAT0049159	30608	miRNA	mmr-miR-340
URS0000007FBA	MIRBASE	MIMAT0049244	31869	miRNA	dma-miR-340
URS0000007FBA	MIRBASE	MIMAT0049315	9483	miRNA	cja-miR-340
URS0000007FBA	MIRBASE	MIMAT0049343	61853	miRNA	nle-miR-340
URS0000007FBA	MIRBASE	MIMAT0049556	9557	miRNA	pha-miR-340
URS0000007FBA	MIRBASE	MIMAT0049696	30611	miRNA	oga-miR-340
URS000000832F	MIRBASE	MIMAT0014937	10090	miRNA	mmu-miR-3103-5p
URS0000008A99	MIRBASE	MI0000459	9606	pre_miRNA	hsa-mir-143
URS0000008A99	MIRBASE	MI0002550	9593	pre_miRNA	ggo-mir-143
URS0000008A99	MIRBASE	MI0002551	9600	pre_miRNA	ppy-mir-143
URS0000008A99	MIRBASE	MI0002552	9519	pre_miRNA	lla-mir-143
URS0000008D1A	MIRBASE	MI0011098	31234	pre_miRNA	crm-mir-785
URS000000915D	MIRBASE	MIMAT0023440	6289	miRNA	hco-miR-63b
URS0000009265	MIRBASE	MIMAT0019065	9606	miRNA	hsa-miR-4526
URS00000092AD	MIRBASE	MIMAT0018764	7070	miRNA	tca-miR-3854-5p
URS0000009BF7	MIRBASE	MI0017715	6239	pre_miRNA	cel-mir-4929
URS0000009FDD	MIRBASE	MI0019153	6239	pre_miRNA	cel-mir-5592-1
URS000000A3C9	MIRBASE	MIMAT0014071	37690	miRNA	ctr-miR166
URS000000A3C9	MIRBASE	MIMAT0014090	2711	miRNA	csi-miR166a-3p
URS000000A3C9	MIRBASE	MIMAT0025285	3981	miRNA	hbr-miR166b
URS000000A3C9	MIRBASE	MIMAT0027236	4006	miRNA	lus-miR166i
URS000000A3C9	MIRBASE	MIMAT0031856	4006	miRNA	lus-miR166k
URS000000A4BA	MIRBASE	MIMAT0001749	4577	miRNA	zma-miR156k-5p
URS000000A4BA	MIRBASE	MIMAT0001758	4558	miRNA	sbi-miR156e
URS000000AB74	MIRBASE	MI0009015	7217	pre_miRNA	dan-mir-6-2
URS000000B1C9	MIRBASE	MIMAT0000066	9606	miRNA	hsa-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0000524	10090	miRNA	mmu-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0000777	10116	miRNA	rno-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0006155	9544	miRNA	mml-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0006608	9615	miRNA	cfa-let-7e
URS000000B1C9	MIRBASE	MIMAT0007940	9598	miRNA	ptr-let-7e
URS000000B1C9	MIRBASE	MIMAT0013007	9796	miRNA	eca-let-7e
URS000000B1C9	MIRBASE	MIMAT0013866	9823	miRNA	ssc-let-7e
URS000000B1C9	MIRBASE	MIMAT0015725	9600	miRNA	ppy-let-7e
URS000000B1C9	MIRBASE	MIMAT0035888	9925	miRNA	chi-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0036620	246437	miRNA	tch-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0039784	9402	miRNA	pal-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0046826	10141	miRNA	cpo-let-7e-5p
URS000000B1C9	MIRBASE	MIMAT0049090	9597	miRNA	ppa-let-7e
URS000000B1C9	MIRBASE	MIMAT0049312	9483	miRNA	cja-let-7e
URS000000B1C9	MIRBASE	MIMAT0049411	61853	miRNA	nle-let-7e
URS000000B1C9	MIRBASE	MIMAT0049471	39432	miRNA	sbo-let-7e
URS000000B1C9	MIRBASE	MIMAT0049516	9557	miRNA	pha-let-7e
URS000000B1C9	MIRBASE	MIMAT0049652	30611	miRNA	oga-let-7e
URS000000B79D	MIRBASE	MI0002652	9600	pre_miRNA	ppy-mir-28
URS000000B7EF	MIRBASE	MI0002608	9544	pre_miRNA	mml-mir-188
URS000000B7EF	MIRBASE	MI0002611	9545	pre_miRNA	mne-mir-188
URS000000C73C	MIRBASE	MIMAT0017134	10116	miRNA	rno-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0023784	10029	miRNA	cgr-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0026479	9606	miRNA	hsa-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0026671	13616	miRNA	mdo-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0026829	9544	miRNA	mml-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0040106	9402	miRNA	pal-miR-152-5p
URS000000C73C	MIRBASE	MIMAT0048267	9986	miRNA	ocu-miR-152-5p
URS000000C8D7	MIRBASE	MI0009509	7244	pre_miRNA	dvi-mir-276a
URS000000C967	MIRBASE	MIMAT0003470	10090	miRNA	mmu-miR-691
URS000000CCDD	MIRBASE	MIMAT0022846	4530	miRNA	osa-miR156c-3p
URS000000CCDD	MIRBASE	MIMAT0022848	4530	miRNA	osa-miR156g-3p
URS000000CCDD	MIRBASE	MIMAT0030072	15368	miRNA	bdi-miR156e-3p
URS000000CF87	MIRBASE	MI0009131	7222	pre_miRNA	dgr-mir-286-2
URS000000CF87	MIRBASE	MI0009136	7222	pre_miRNA	dgr-mir-286-1
URS000000D0A8	MIRBASE	MIMAT0018640	7070	miRNA	tca-miR-3809-5p
URS000000D124	MIRBASE	MI0001033	4530	pre_miRNA	osa-MIR395i
URS000000E09E	MIRBASE	MIMAT0001118	9031	miRNA	gga-miR-26a-5p
URS000000E09E	MIRBASE	MIMAT0003569	8364	miRNA	xtr-miR-26
URS000000E09E	MIRBASE	MIMAT0012736	13616	miRNA	mdo-miR-26-5p
URS000000E09E	MIRBASE	MIMAT0022575	8090	miRNA	ola-miR-26
URS000000E09E	MIRBASE	MIMAT0030361	8267	miRNA	hhi-miR-26
URS000000E601	MIRBASE	MIMAT0002830	9606	miRNA	hsa-miR-520f-3p
URS000000E601	MIRBASE	MIMAT0008202	9598	miRNA	ptr-miR-520f
URS000000E601	MIRBASE	MIMAT0015974	9600	miRNA	ppy-miR-520f
URS000000E601	MIRBASE	MIMAT0036409	9593	miRNA	ggo-miR-520f
URS000000E601	MIRBASE	MIMAT0036418	9593	miRNA	ggo-miR-519b
URS000000E661	MIRBASE	MIMAT0008375	7070	miRNA	tca-miR-190-5p
URS000000EF0B	MIRBASE	MIMAT0018965	9606	miRNA	hsa-miR-4446-3p
URS000000F9B5	MIRBASE	MI0000121	7227	pre_miRNA	dme-mir-3
URS000000F9B5	MIRBASE	MI0009399	7238	pre_miRNA	dse-mir-3
URS000000FA46	MIRBASE	MI0002544	9519	pre_miRNA	lla-mir-135-2
URS00000105C2	MIRBASE	MIMAT0001018	3702	miRNA	ath-miR167c-5p
URS00000105C2	MIRBASE	MIMAT0017477	59689	miRNA	aly-miR167c-5p
URS000001098C	MIRBASE	MI0017539	6239	pre_miRNA	cel-mir-4809
URS0000010C72	MIRBASE	MIMAT0006764	9606	miRNA	hsa-miR-320d
URS0000010C72	MIRBASE	MIMAT0015824	9600	miRNA	ppy-miR-320d
URS0000010D30	MIRBASE	MIMAT0005793	9606	miRNA	hsa-miR-320c
URS0000010D30	MIRBASE	MIMAT0008095	9598	miRNA	ptr-miR-320c
URS0000010D30	MIRBASE	MIMAT0015823	9600	miRNA	ppy-miR-320c
URS0000011312	MIRBASE	MIMAT0004790	10090	miRNA	mmu-miR-503-3p
URS00000114BC	MIRBASE	MIMAT0005595	10116	piRNA	rno-miR-146b-5p
URS00000114BC	MIRBASE	MIMAT0009235	9913	miRNA	bta-miR-146b
URS00000114BC	MIRBASE	MIMAT0024096	9593	miRNA	ggo-miR-146b
URS00000114BC	MIRBASE	MIMAT0035972	9925	miRNA	chi-miR-146b-5p
URS00000114BC	MIRBASE	MIMAT0039477	9483	piRNA	cja-miR-146b
URS00000114BC	MIRBASE	MIMAT0039929	9402	miRNA	pal-miR-146b-5p
URS00000114BC	MIRBASE	MIMAT0047665	9361	miRNA	dno-miR-146b-5p
URS00000114BC	MIRBASE	MIMAT0049062	9597	miRNA	ppa-miR-146b
URS00000114BC	MIRBASE	MIMAT0049200	30608	miRNA	mmr-miR-146b
URS00000114BC	MIRBASE	MIMAT0049463	61853	miRNA	nle-miR-146b
URS00000114BC	MIRBASE	MIMAT0049502	39432	miRNA	sbo-miR-146b
URS00000114BC	MIRBASE	MIMAT0049570	9557	miRNA	pha-miR-146b
URS00000115D7	MIRBASE	MIMAT0019127	7070	miRNA	tca-miR-283-3p
URS0000011A70	MIRBASE	MIMAT0000348	7227	miRNA	dme-miR-284-3p
URS0000012002	MIRBASE	MIMAT0003047	31033	miRNA	fru-miR-212
URS0000012002	MIRBASE	MIMAT0003048	99883	miRNA	tni-miR-212
URS0000012002	MIRBASE	MIMAT0003049	7955	miRNA	dre-miR-212
URS0000012002	MIRBASE	MIMAT0003699	8364	miRNA	xtr-miR-212
URS0000012002	MIRBASE	MIMAT0032511	8030	miRNA	ssa-miR-212a-3p
URS0000012002	MIRBASE	MIMAT0032513	8030	miRNA	ssa-miR-212b-3p
URS0000012002	MIRBASE	MIMAT0042381	106582	miRNA	mze-miR-212a
URS0000012002	MIRBASE	MIMAT0042746	8128	miRNA	oni-miR-212b
URS0000012002	MIRBASE	MIMAT0042811	8128	miRNA	oni-miR-212a-3p
URS0000012002	MIRBASE	MIMAT0042947	303518	miRNA	pny-miR-212
URS0000012002	MIRBASE	MIMAT0044280	8049	miRNA	gmo-miR-212-3p
URS0000012002	MIRBASE	MIMAT0049955	9031	miRNA	gga-miR-212-3p
URS0000013967	MIRBASE	MI0000850	10116	pre_miRNA	rno-mir-21
URS0000013967	MIRBASE	MI0002459	9823	pre_miRNA	ssc-mir-21
URS0000013967	MIRBASE	MI0005725	10029	pre_miRNA	cgr-mir-21
URS0000013967	MIRBASE	MI0030691	9925	pre_miRNA	chi-mir-21
URS0000013DD8	MIRBASE	MIMAT0003322	9606	miRNA	hsa-miR-652-3p
URS0000013DD8	MIRBASE	MIMAT0003711	10090	miRNA	mmu-miR-652-3p
URS0000013DD8	MIRBASE	MIMAT0005342	10116	miRNA	rno-miR-652-3p
URS0000013DD8	MIRBASE	MIMAT0006493	9544	miRNA	mml-miR-652
URS0000013DD8	MIRBASE	MIMAT0008302	9598	miRNA	ptr-miR-652
URS0000013DD8	MIRBASE	MIMAT0013240	9796	miRNA	eca-miR-652
URS0000013DD8	MIRBASE	MIMAT0016085	9600	miRNA	ppy-miR-652
URS0000013DD8	MIRBASE	MIMAT0023992	10029	miRNA	cgr-miR-652-3p
URS0000013DD8	MIRBASE	MIMAT0024153	9593	miRNA	ggo-miR-652
URS0000013DD8	MIRBASE	MIMAT0024578	9913	miRNA	bta-miR-652
URS0000013DD8	MIRBASE	MIMAT0039358	9483	miRNA	cja-miR-652a
URS0000013DD8	MIRBASE	MIMAT0047987	9361	miRNA	dno-miR-652-3p
URS00000141CF	MIRBASE	MIMAT0013681	7091	miRNA	bmo-miR-2785
URS0000014447	MIRBASE	MI0009449	7240	pre_miRNA	dsi-mir-282
URS0000014D2D	MIRBASE	MI0017700	7227	pre_miRNA	dme-mir-4917
URS0000014EB3	MIRBASE	MI0010963	6239	pre_miRNA	cel-mir-2213
URS000001535E	MIRBASE	MIMAT0018801	7070	miRNA	tca-miR-3862-3p
URS00000154FC	MIRBASE	MIMAT0006804	9258	miRNA	oan-miR-96-3p
URS00000154FC	MIRBASE	MIMAT0017021	10090	miRNA	mmu-miR-96-3p
URS00000154FC	MIRBASE	MIMAT0032717	8030	miRNA	ssa-miR-96-3p
URS00000157F5	MIRBASE	MIMAT0010195	9606	miRNA	hsa-let-7a-2-3p
URS00000157F5	MIRBASE	MIMAT0017086	10116	miRNA	rno-let-7a-2-3p
URS00000157F5	MIRBASE	MIMAT0021698	28377	miRNA	aca-let-7c-2-3p
URS00000157F5	MIRBASE	MIMAT0026686	13616	miRNA	mdo-let-7a-3p
URS00000157F5	MIRBASE	MIMAT0031041	9544	miRNA	mml-let-7a-2-3p
